fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2020-07-31,USD,3840000000,5294000000,4724000000,1311000000,178000000,2764000000,898000000,3662000000,19000000,-25000000,676000000,25000000,5319000000,-21000000,None,649000000,839000000,-1786000000,25000000,2625000000,2692000000,178000000,1513000000,2625000000,CRM
2020-04-30,USD,3611000000,5199000000,4804000000,1254000000,-140000000,2892000000,859000000,3751000000,28000000,-25000000,195000000,25000000,5224000000,-5000000,None,658000000,47000000,-52000000,25000000,99000000,57000000,-140000000,730000000,99000000,CRM
2020-01-31,USD,3631000000,4851000000,4689000000,1220000000,-36000000,2836000000,831000000,3667000000,29000000,-30000000,30000000,30000000,4851000000,1000000,None,633000000,-4000000,244000000,30000000,-36000000,-267000000,-36000000,659000000,-248000000,CRM
2019-10-31,USD,3379000000,4625000000,4282000000,1134000000,65000000,2540000000,774000000,3314000000,32000000,-31000000,7000000,31000000,4665000000,-7000000,None,608000000,64000000,173000000,31000000,-109000000,-106000000,65000000,703000000,-109000000,CRM
2019-07-31,USD,3030000000,4029000000,3623000000,967000000,58000000,2199000000,607000000,2972000000,31000000,-34000000,31000000,34000000,3997000000,-3000000,None,457000000,164000000,73000000,34000000,91000000,79000000,58000000,655000000,91000000,CRM
2019-04-30,USD,2823000000,3964000000,3410000000,914000000,210000000,2059000000,554000000,2613000000,26000000,-35000000,272000000,35000000,3737000000,-9000000,None,437000000,482000000,90000000,35000000,392000000,385000000,210000000,954000000,392000000,CRM
2019-01-31,USD,2657000000,3603000000,3221000000,946000000,137000000,2002000000,518000000,2520000000,16000000,-41000000,None,41000000,3603000000,-23000000,None,275000000,239000000,-123000000,41000000,137000000,378000000,280000000,555000000,362000000,CRM
2018-10-31,USD,2503000000,3356000000,3075000000,889000000,92000000,1930000000,481000000,2411000000,13000000,-40000000,None,40000000,3392000000,-27000000,None,257000000,128000000,23000000,40000000,105000000,81000000,168000000,425000000,105000000,CRM
2018-07-31,USD,2432000000,3384000000,2955000000,849000000,115000000,1854000000,463000000,2317000000,12000000,-39000000,None,39000000,3281000000,-27000000,None,253000000,231000000,-68000000,39000000,299000000,282000000,270000000,523000000,299000000,CRM
2018-04-30,USD,2239000000,6180000000,2572000000,767000000,191000000,1624000000,424000000,2048000000,16000000,-34000000,None,34000000,3006000000,-17000000,None,197000000,385000000,41000000,34000000,344000000,330000000,419000000,616000000,344000000,CRM
2018-01-31,USD,2127000000,2851003000,2564276000,738000000,211000000,1638795000,396000000,1916000000,12000000,-21561000,439000,22000000,2865000000,-54000000,None,219000000,221000000,15000000,21561000,77869000,192000000,243000000,462000000,206000000,CRM
2017-10-31,USD,1987000000,2658284000,2357401000,714000000,155000000,1455347000,394000000,1832000000,10000000,-21557000,-557000,21000000,5402000000,1000000,None,188000000,146000000,39000000,21557000,51394000,102000000,167000000,355000000,107000000,CRM
2017-07-31,USD,1907000000,2539960000,2316606000,670000000,84000000,1453682000,387000000,1823000000,9000000,-21629000,371000,22000000,5154000000,0,None,192000000,63000000,17000000,21629000,17736000,54000000,85000000,277000000,46000000,CRM
2017-04-30,USD,1746000000,2365383000,2205488000,651000000,4000000,1369825000,376000000,1742000000,5000000,-22196000,-196000,22000000,2397000000,0,None,185000000,-10000000,-11000000,22196000,-9207000,86000000,12000000,197000000,1000000,CRM
2017-01-31,USD,1668031000,2293988000,625957000,625918000,-23345000,1347184000,344065000,1582659000,3253000,-24323000,12000,24335000,None,3500000,None,180521000,-13220000,38220000,24323000,-23345000,68954000,11115000,191636000,-51440000,CRM
2016-10-31,USD,1559253000,2144775000,585522000,585522000,3036000,1244758000,311459000,1556217000,3709000,-21946000,None,21946000,None,1782000,None,169346000,-12586000,24723000,21946000,-37309000,-89037000,9360000,178706000,-37309000,CRM
2016-07-31,USD,1511039000,2036618000,525579000,525579000,32551000,1186982000,291506000,1478488000,11916000,-20708000,None,20708000,None,524000,None,149361000,24283000,-205339000,20708000,229622000,246984000,44991000,194352000,229622000,CRM
2016-04-30,USD,1419622000,1916603000,496981000,496981000,51986000,1106666000,260970000,1367636000,8122000,-22011000,None,22011000,None,-13806000,None,132772000,37155000,-1604000,22011000,38759000,60099000,59166000,191938000,38759000,CRM
2016-01-31,USD,1365719000,1809398000,443679000,443679000,20560000,1094299000,250860000,1345159000,3990000,-19465000,None,19465000,None,-9228000,None,131912000,-4143000,21366000,19465000,20560000,-42101000,15322000,147234000,-25509000,CRM
2015-10-31,USD,1288284000,1711967000,423683000,423683000,43434000,1005638000,239212000,1244850000,3507000,-18249000,None,18249000,None,-7093000,None,134236000,43391000,68548000,18249000,-25157000,-30338000,61640000,195876000,-25157000,CRM
2015-07-31,USD,1229300000,1634684000,405384000,405384000,19824000,975376000,234100000,1209476000,3283000,-18096000,None,18096000,None,1947000,None,131675000,6958000,7810000,18096000,-852000,-644000,25054000,156729000,-852000,CRM
2015-04-30,USD,1129365000,1511167000,381802000,381802000,31105000,912749000,222128000,1098260000,4561000,-16675000,None,16675000,None,-918000,None,127927000,18073000,13981000,16675000,4092000,-152000,34748000,162675000,4092000,CRM
2015-01-31,USD,1088685000,1444608000,355923000,355923000,-34816000,917511000,205990000,1123501000,2983000,-16882000,None,16882000,0,-4783000,None,117938000,-53498000,12267000,16882000,-34816000,-88622000,-36616000,81322000,-65765000,CRM
2014-10-31,USD,1050444000,1383655000,333211000,333211000,-22042000,877026000,195460000,1072486000,2622000,-17682000,None,17682000,15625000,-372000,None,111954000,-21849000,17075000,17682000,-38924000,-51338000,-4167000,107787000,-38924000,CRM
2014-07-31,USD,1010720000,1318551000,307831000,307831000,-33434000,841045000,203109000,1044154000,2655000,-18314000,None,18314000,None,-3876000,None,107596000,-52969000,8119000,18314000,-61088000,-65223000,-34655000,72941000,-61088000,CRM
2014-04-30,USD,934467000,1226772000,292305000,292305000,-55341000,801450000,188358000,989808000,1778000,-20359000,None,20359000,None,-10847000,None,110808000,-84769000,12142000,20359000,-96911000,-99293000,-64410000,46398000,-96911000,CRM
2014-01-31,USD,871712000,1145242000,273530000,273530000,-103746000,802368000,173090000,975458000,1367000,-22743000,None,22743000,None,1975000,None,114813000,-123147000,-6524000,22743000,-103746000,-115749000,-100404000,14409000,-116623000,CRM
2013-10-31,USD,807847000,1076034000,268187000,268187000,-97931000,735088000,170690000,905778000,1110000,-22929000,None,22929000,None,-4291000,None,114347000,-124041000,393000,22929000,-124434000,-118867000,-101112000,13235000,-124434000,CRM
2013-07-31,USD,739377000,957094000,217717000,217717000,-39857000,631155000,148079000,779234000,4387000,-19656000,None,19656000,None,-1678000,None,77966000,-56804000,-133407000,19656000,76603000,74116000,-37148000,40818000,76603000,CRM
2013-04-30,USD,683639000,892633000,208994000,8000000,-44540000,596240000,131939000,728179000,3354000,-11883000,None,11883000,None,-874000,None,62297000,-53943000,13778000,11883000,-67721000,-71132000,-42060000,20237000,-67721000,CRM
2013-01-31,USD,651319000,834681000,183362000,50621000,-20807000,550939000,121187000,672126000,4041000,-8355000,None,8355000,None,-922000,None,57395000,-26043000,-5199000,8355000,-20807000,-27356000,-17688000,39707000,-20844000,CRM
2012-10-31,USD,602150000,788398000,186248000,52065000,-54188000,542264000,114074000,656338000,3887000,-8190000,None,8190000,None,-4360000,None,59960000,-62851000,157446000,8190000,-220297000,-216378000,-54661000,5299000,-220297000,CRM
2012-07-31,USD,569231000,731649000,162418000,43899000,-13466000,483255000,99442000,582697000,7173000,-8033000,None,8033000,None,294000,None,49999000,-14032000,-4203000,8033000,-9829000,-296000,-5999000,44000000,-9829000,CRM
2012-04-30,USD,543916000,695467000,151551000,42807000,-22249000,471389000,94776000,566165000,4461000,-6370000,None,6370000,None,-710000,None,49441000,-24868000,-5393000,6370000,-19475000,-21961000,-18498000,30943000,-19475000,CRM
2012-01-31,USD,495568000,631913000,136345000,36280000,-6377000,421332000,80613000,501945000,4965000,-5669000,None,5669000,None,-454000,None,45901000,-7535000,-3457000,5669000,-6377000,4628000,-1866000,44035000,-4078000,CRM
2011-10-31,USD,455695000,584260000,128565000,32259000,-10157000,389803000,76049000,465852000,5136000,-3859000,None,3859000,None,30000,None,41553000,-8850000,-5094000,3859000,-3756000,-6998000,-4991000,36562000,-3756000,CRM
2011-07-31,USD,425092000,546002000,120910000,31766000,-15748000,367447000,73393000,440840000,5112000,-3846000,None,3846000,None,-3231000,None,40239000,-17713000,-13445000,3846000,-4268000,2875000,-13867000,26372000,-4268000,CRM
2011-04-30,USD,401298000,504364000,103066000,27823000,-2803000,338809000,65292000,404101000,8055000,-3671000,None,3671000,None,-800000,None,29593000,781000,251000,3671000,530000,-6113000,4452000,34045000,530000,CRM
2011-01-31,USD,364556000,456867000,92311000,31195000,-391000,307417000,57530000,364947000,9426000,-3290000,None,3290000,None,-1366000,None,23738000,4422000,-6491000,3290000,-391000,8602000,7712000,31450000,10913000,CRM
2010-10-31,USD,346956000,429087000,82131000,28042000,35156000,264495000,47305000,311800000,11699000,-7374000,None,7374000,None,-921000,None,19710000,37264000,16192000,7374000,22368000,22247000,44638000,64348000,21072000,CRM
2010-07-31,USD,316582000,394372000,77790000,28809000,29682000,243970000,42930000,286900000,8735000,-7185000,None,7185000,None,-1765000,None,17793000,27628000,12884000,7185000,16583000,22530000,34813000,52606000,14744000,CRM
2010-04-30,USD,305232000,376813000,71581000,27524000,33050000,232060000,40122000,272182000,7875000,-7060000,None,7060000,None,-1973000,None,14505000,29761000,12016000,7060000,19876000,19244000,36821000,51326000,17745000,CRM
2010-01-31,USD,285990000,354049000,68059000,25631000,25519000,224024000,36447000,260471000,10628000,-20987000,-19780000,1207000,None,-262000,None,15287000,32657000,12263000,20987000,25519000,22203000,33864000,49151000,20394000,CRM
2009-10-31,USD,264979000,330549000,65570000,24825000,30141000,202075000,32763000,234838000,7503000,7211000,7503000,292000,None,-336000,None,13601000,36264000,15573000,-7211000,21443000,19468000,36556000,50157000,20691000,CRM
2009-07-31,USD,253565000,316061000,62496000,23525000,29489000,192973000,31103000,224076000,7747000,7454000,7747000,293000,None,-1072000,None,12144000,35228000,14030000,-7454000,43039000,23232000,35521000,47665000,21198000,CRM
2009-04-30,USD,243124000,304924000,61800000,61800000,30123000,43150000,31584000,213001000,4530000,None,None,208000,None,371000,None,12145000,34259000,15823000,None,None,None,34467000,46612000,18436000,CRM
2009-01-31,USD,230849000,289583000,58734000,58734000,16090000,40816000,29460000,214759000,None,None,None,17377000,None,252000,None,11033000,21617000,7864000,None,None,None,38994000,50027000,13753000,CRM
2008-10-31,USD,220139000,276487000,56348000,56348000,16133000,41284000,26270000,204006000,None,None,None,-3840000,None,534000,None,7910000,18948000,8824000,None,None,None,15108000,23018000,10124000,CRM
2008-07-31,USD,208986000,263077000,54091000,54091000,16098000,38081000,24033000,192888000,None,None,None,-6708000,None,None,None,8870000,20554000,10558000,None,None,None,13846000,22716000,9996000,CRM
2023-12-31,CNY,104134000000,260348000000,156214000000,156214000000,22511000000,11261000000,13488000000,73133000000,None,-5632000000,None,5632000000,None,None,None,14601000000,17318000000,4988000000,None,10717000000,None,31440000000,46041000000,14555000000,BABA
2023-09-30,CNY,85126000000,224790000000,139664000000,139664000000,33584000000,9408000000,14218000000,51542000000,None,3282000000,5136000000,1854000000,None,None,None,2431000000,38257000000,5797000000,None,26696000000,None,40111000000,42542000000,27847000000,BABA
2023-06-30,CNY,91809000000,234156000000,142347000000,142347000000,44521000000,34344000000,10465000000,189635000000,None,-7682000000,1784000000,7682000000,None,None,None,2494000000,36172000000,3758000000,None,33000000000,None,27044000000,29538000000,34242000000,BABA
2023-03-31,CNY,69377000000,208200000000,138823000000,138823000000,15240000000,37763000000,13880000000,192960000000,None,8760000000,10496000000,1736000000,None,None,None,2494000000,25308000000,3758000000,None,21996000000,None,27044000000,29538000000,23644000000,BABA
2022-12-31,CNY,97751000000,247756000000,150005000000,150005000000,54723000000,10327000000,13521000000,60006000000,None,13966000000,15516000000,1550000000,None,None,None,5530000000,50459000000,3820000000,None,45746000000,None,54723000000,60253000000,46913000000,BABA
2022-09-30,CNY,75966000000,207176000000,131210000000,131210000000,25137000000,10591000000,15150000000,50829000000,None,-43840000000,1388000000,43840000000,None,None,None,5673000000,-15759000000,2572000000,None,-22467000000,None,25137000000,30810000000,-20433000000,BABA
2022-06-30,CNY,65107000000,204052000000,138945000000,138945000000,16717000000,7415000000,10944000000,48390000000,None,4125000000,5369000000,37897000000,None,None,None,4451000000,-19560000000,2079000000,None,20298000000,None,16717000000,21168000000,-16116000000,BABA
2022-03-31,CNY,65107000000,204052000000,138945000000,138945000000,16717000000,34615000000,10944000000,48390000000,None,-37897000000,1189000000,1189000000,None,None,None,2831000000,-19560000000,2079000000,None,-18357000000,None,23860000000,26691000000,-16116000000,BABA
2021-12-31,CNY,95922000000,242580000000,146658000000,146658000000,7068000000,45171000000,15705000000,63713000000,None,17175000000,18361000000,1186000000,None,None,None,2837000000,29326000000,9553000000,None,19224000000,None,31285000000,34122000000,20546000000,BABA
2021-09-30,CNY,70940000000,200690000000,129750000000,129750000000,15006000000,37731000000,15297000000,55934000000,None,-12723000000,1267000000,1272300000,None,None,None,2906000000,3946000000,6087000000,None,3377000000,None,24298000000,27204000000,5488000000,BABA
2021-06-30,CNY,81643000000,205740000000,124097000000,124097000000,30847000000,34204000000,13302000000,69604000000,None,12834000000,12834000000,1160000000,None,None,None,3415000000,45838000000,7049000000,None,42835000000,None,2843000000,6258000000,45141000000,BABA
2021-03-31,CNY,61941000000,187395000000,125454000000,125454000000,-7663000000,27734000000,13519000000,50796000000,None,-1049000000,1049000000,1267000000,None,None,None,3073000000,-6597000000,9096000000,None,-7654000000,None,55431000000,58504000000,-5479000000,BABA
2020-12-31,CNY,99816000000,221084000000,121268000000,121268000000,49002000000,8692000000,13607000000,50814000000,None,38944000000,40036000000,1092000000,None,None,None,3172000000,90772000000,9194000000,None,77977000000,None,91864000000,95036000000,79535000000,BABA
2020-09-30,CNY,65099000000,155059000000,89960000000,89960000000,13634000000,11961000000,19245000000,51465000000,None,9409000000,10510000000,1101000000,None,None,None,2888000000,24191000000,1911000000,None,26524000000,None,25292000000,28180000000,28876000000,BABA
2020-06-30,CNY,41812000000,114314000000,72502000000,72502000000,7131000000,7871000000,10587000000,34681000000,None,21014000000,22137000000,8880000000,None,None,None,4044000000,-569000000,2628000000,None,46437000000,None,8311000000,12355000000,3220000000,BABA
2020-03-31,CNY,41812000000,114314000000,72502000000,72502000000,7131000000,7871000000,10587000000,34681000000,None,-8880000000,7715000000,8880000000,None,None,None,4044000000,-569000000,2628000000,None,348000000,None,8311000000,12355000000,3220000000,BABA
2019-12-31,CNY,77124000000,161456000000,84332000000,84332000000,39560000000,7415000000,11077000000,37564000000,None,15827000000,17136000000,1309000000,None,0,None,3272000000,56374000000,8407000000,None,50132000000,None,57683000000,60955000000,52174000000,BABA
2019-09-30,CNY,53471000000,119017000000,65546000000,65546000000,20364000000,6591000000,10938000000,32531000000,None,61988000000,63348000000,1360000000,None,0,None,3006000000,85523000000,2815000000,None,70748000000,None,87459000000,90465000000,72591000000,BABA
2019-06-30,CNY,54937000000,114924000000,59987000000,59987000000,24375000000,6320000000,10478000000,30562000000,None,-1159000000,187000000,1346000000,None,0,None,3066000000,25317000000,6712000000,None,19122000000,None,26663000000,29729000000,21448000000,BABA
2019-03-31,CNY,37888000000,93498000000,55610000000,55610000000,8765000000,7612000000,8659000000,29123000000,None,17362000000,17362000000,1303000000,None,0,None,3203000000,27576000000,5025000000,None,23379000000,None,28879000000,32082000000,25913000000,BABA
2018-12-31,CNY,56465000000,117278000000,60813000000,60813000000,26798000000,5853000000,8901000000,29667000000,None,None,None,1334000000,None,0,None,2809000000,37411000000,5586000000,None,654439607.58,None,38745000000,41554000000,33120000000,BABA
2018-09-30,CNY,38362000000,85148000000,46786000000,46786000000,13501000000,4779000000,8365000000,24861000000,None,None,None,1340000000,None,0,None,2611000000,17264000000,277000000,None,2655592598.52,None,18604000000,21215000000,20133000000,BABA
2018-06-30,CNY,29428000000,61932000000,32504000000,32504000000,9221000000,4551000000,6686000000,20207000000,None,None,None,1175000000,None,0,None,1329000000,10875000000,4164000000,None,1147270545.89,None,12050000000,13379000000,7669000000,BABA
2018-03-31,CNY,29428000000,61932000000,32504000000,32504000000,9221000000,4551000000,6686000000,20207000000,None,None,None,1175000000,None,None,None,1329000000,10875000000,4164000000,None,1057399888.54,None,12050000000,13379000000,7669000000,BABA
2017-12-31,CNY,47950000000,83028000000,35078000000,35078000000,25996000000,4572000000,6289000000,21460000000,None,None,None,844000000,None,None,None,2057000000,48447000000,6663000000,None,33986000000,None,49785000000,51842000000,24073000000,BABA
2017-09-30,CNY,33120000000,55122000000,22002000000,22002000000,16584000000,3439000000,5083000000,16536000000,None,None,None,747000000,None,None,None,1748000000,21009000000,2719000000,None,-24685000000,None,21756000000,23504000000,17668000000,BABA
2017-06-30,CNY,32724000000,50184000000,17460000000,17460000000,17513000000,3679000000,4696000000,15211000000,None,None,None,800000000,None,None,None,1986000000,20072000000,4653000000,None,14031000000,None,20872000000,22858000000,14683000000,BABA
2017-03-31,CNY,23089000000,38579000000,15490000000,15490000000,9532000000,3394000000,4518000000,13557000000,None,None,None,676000000,None,None,None,1313000000,15849000000,4553000000,None,24069000000,None,16525000000,17838000000,10647000000,BABA
2016-12-31,CNY,34122000000,53248000000,19126000000,19126000000,20664000000,3287000000,4420000000,13458000000,None,None,None,701000000,None,None,None,1261000000,23815000000,5110000000,None,17157000000,None,24516000000,25777000000,17855000000,BABA
2016-09-30,CNY,21169000000,34292000000,13123000000,13123000000,9045000000,2815000000,4134000000,12124000000,None,None,None,668000000,None,None,None,1297000000,9664000000,2022000000,None,0,None,10332000000,11629000000,7623000000,BABA
2016-06-30,CNY,20410000000,32154000000,11744000000,11744000000,8814000000,2743000000,3988000000,11596000000,None,None,None,626000000,None,None,None,1251000000,10701000000,2091000000,None,0,None,11327000000,12578000000,7550000000,BABA
2016-03-31,CNY,14622000000,24184000000,9562000000,9562000000,5112000000,2333000000,3573000000,9510000000,None,None,None,510000000,None,None,None,743000000,7851000000,1825000000,None,71289000000,None,8361000000,9104000000,5365000000,BABA
2015-12-31,CNY,23592000000,34543000000,10951000000,10951000000,12434000000,2500000000,3749000000,10703000000,None,None,None,475000000,None,None,None,813000000,16510000000,3559000000,None,0,None,17440000000,18253000000,12498000000,BABA
2015-09-30,CNY,15040000000,22171000000,7131000000,7131000000,6395000000,2128000000,3225000000,8645000000,None,None,None,484000000,None,None,None,728000000,24490000000,1671000000,None,0,None,24974000000,25702000000,22754000000,BABA
2015-06-30,CNY,13534000000,20245000000,6711000000,6711000000,5161000000,2244000000,3241000000,8373000000,None,None,None,477000000,None,None,None,647000000,32617000000,1394000000,None,0,None,33094000000,33741000000,30843000000,BABA
2015-03-31,CNY,11292000000,17425000000,6133000000,6133000000,2599000000,2477000000,3042000000,8693000000,None,None,None,475000000,None,None,None,643000000,4466000000,1203000000,None,24320000000,None,4941000000,5584000000,2893000000,BABA
2014-12-31,CNY,18659000000,26179000000,7520000000,7520000000,9347000000,2419000000,3083000000,9137000000,None,None,None,1344000000,None,None,None,614000000,9217000000,2429000000,None,0,None,10736000000,11350000000,5936000000,BABA
2014-09-30,CNY,11233000000,16829000000,5596000000,5596000000,4345000000,1960000000,2581000000,6888000000,None,None,None,521000000,None,None,None,598000000,4670000000,1339000000,None,-1387000000,None,5191000000,5789000000,3028000000,BABA
2014-06-30,CNY,11186000000,15771000000,4585000000,4585000000,6844000000,944000000,1952000000,4284000000,None,None,None,410000000,None,None,None,657000000,13973000000,1445000000,None,1387000000,None,14383000000,15040000000,12404000000,BABA
2014-03-31,CNY,8561000000,12031000000,3470000000,3470000000,5451000000,514000000,1200000000,2858000000,None,None,None,353000000,None,None,None,118000000,6917000000,1227000000,None,23403000000,None,7270000000,7388000000,5602000000,BABA
2013-12-31,CNY,14574000000,18745000000,4171000000,4171000000,8801000000,2046000000,1707000000,5773000000,None,None,None,387000000,None,None,None,123000000,9258000000,741000000,None,0,None,9645000000,9768000000,8326000000,BABA
2013-09-30,CNY,7949000000,10950000000,3001000000,3001000000,5248000000,793000000,1168000000,2657000000,None,None,None,374000000,None,None,None,39000000,5581000000,637000000,None,0,None,5999000000,6038000000,4943000000,BABA
2013-06-30,CNY,8051000000,10778000000,2727000000,2727000000,5420000000,865000000,1018000000,2631000000,None,None,None,1081000000,None,None,None,278000000,5046000000,591000000,None,0,None,6127000000,6405000000,4444000000,BABA
2013-03-31,CNY,1029201191,1395543399,366342208,366342208,716273831,87684015,137398439,-259995173,None,None,None,67573002,None,None,None,30729627,701633014,15284369,None,0,None,716273831,747003458,675247365,BABA
2012-12-31,CNY,0,1880713000,438690000,438690000,846878000,555019000,189100000,0,None,None,None,0,None,None,None,None,0,0,None,0,None,0,None,0,BABA
2012-09-30,CNY,0,1198116000,350227000,350227000,382856000,428048000,142742000,0,None,None,None,0,None,None,None,None,0,0,None,0,None,0,None,0,BABA
2012-06-30,CNY,0,1069259000,309460000,309460000,369117000,354793000,133480000,0,None,None,None,0,None,None,None,None,0,0,None,0,None,0,None,0,BABA
2012-03-31,CNY,2252640000,806106000,245104000,245104000,215456000,310671000,118740000,0,None,None,None,10798000,None,None,None,None,874474000,133704000,None,0,None,0,None,220624000,BABA
2011-12-31,CNY,0,1048076000,297956000,297956000,335788000,378006000,132440000,0,None,None,None,0,None,None,None,None,0,0,None,0,None,0,None,241441000,BABA
2011-09-30,CNY,0,690856000,200332000,200332000,129618000,325519000,109825000,0,None,None,None,0,None,None,None,None,0,0,None,0,None,0,None,89409000,BABA
2011-06-30,CNY,0,634795000,183801000,183801000,136923000,282509000,99018000,0,None,None,None,0,None,None,None,None,0,0,None,0,None,0,None,119904000,BABA
2023-12-31,USD,6947000000,8026000000,1079000000,4354000000,1728000000,1020000000,770000000,6298000000,None,-87000000,132000000,87000000,None,24000000,None,54000000,1793000000,391000000,87000000,1402000000,1508000000,1880000000,1934000000,1402000000,PYPL
2023-09-30,USD,6394000000,7418000000,1024000000,4049000000,1168000000,949000000,739000000,6250000000,None,-86000000,124000000,86000000,None,11000000,None,57000000,1241000000,221000000,86000000,1020000000,1164000000,1327000000,1384000000,1020000000,PYPL
2023-06-30,USD,6269000000,7287000000,1018000000,3939000000,1133000000,956000000,743000000,6154000000,None,-87000000,116000000,87000000,None,8000000,None,58000000,1303000000,274000000,87000000,1029000000,931000000,1390000000,1448000000,1029000000,PYPL
2023-03-31,USD,5884000000,7040000000,1156000000,3725000000,999000000,943000000,721000000,6041000000,None,-87000000,108000000,87000000,None,6000000,None,57000000,1074000000,279000000,87000000,795000000,825000000,1161000000,1218000000,795000000,PYPL
2022-12-31,USD,6205000000,7383000000,1178000000,3712000000,1244000000,1039000000,822000000,6139000000,None,-89000000,84000000,89000000,None,12000000,None,115000000,1110000000,189000000,89000000,921000000,674000000,1199000000,1314000000,921000000,PYPL
2022-09-30,USD,5669000000,6846000000,1177000000,3355000000,1118000000,1007000000,801000000,5728000000,None,-87000000,48000000,87000000,None,4000000,None,118000000,1578000000,248000000,87000000,1330000000,1213000000,1665000000,1783000000,1330000000,PYPL
2022-06-30,USD,5487000000,6806000000,1319000000,3492000000,764000000,1109000000,815000000,6042000000,None,-69000000,27000000,69000000,None,-1000000,None,120000000,49000000,390000000,69000000,-341000000,-461000000,118000000,238000000,-341000000,PYPL
2022-03-31,USD,5128000000,6483000000,1355000000,3186000000,711000000,1201000000,815000000,5772000000,None,-59000000,15000000,59000000,None,-52000000,None,118000000,629000000,120000000,59000000,509000000,201000000,688000000,806000000,509000000,PYPL
2021-12-31,USD,5565000000,6918000000,1353000000,3302000000,1050000000,1236000000,796000000,5868000000,None,-59000000,14000000,59000000,None,-9000000,None,117000000,706000000,-95000000,59000000,801000000,789000000,765000000,882000000,801000000,PYPL
2021-09-30,USD,5025000000,6182000000,1157000000,2832000000,1043000000,1047000000,755000000,5139000000,None,-58000000,15000000,58000000,None,-8000000,None,110000000,1165000000,78000000,58000000,1087000000,1255000000,1223000000,1333000000,1087000000,PYPL
2021-06-30,USD,4978000000,6238000000,1260000000,2693000000,1127000000,1150000000,746000000,5111000000,None,-57000000,13000000,57000000,None,-10000000,None,110000000,1356000000,172000000,57000000,1184000000,1245000000,1413000000,1523000000,1184000000,PYPL
2021-03-31,USD,4743000000,6033000000,1290000000,3066000000,1042000000,1126000000,741000000,4991000000,None,-58000000,15000000,58000000,None,-7000000,None,106000000,872000000,-225000000,58000000,1097000000,1228000000,930000000,1036000000,1097000000,PYPL
2020-12-31,USD,6116000000,6116000000,1347000000,2696000000,963000000,1174000000,732000000,5153000000,None,-59000000,16000000,59000000,None,-2000000,None,108000000,1859000000,292000000,59000000,6116000000,1415000000,1918000000,2026000000,1567000000,PYPL
2020-09-30,USD,4352000000,5459000000,1107000000,2366000000,977000000,974000000,674000000,4482000000,None,-58000000,17000000,58000000,None,-1000000,None,114000000,1144000000,123000000,58000000,1021000000,859000000,1202000000,1316000000,1021000000,PYPL
2020-06-30,USD,4173000000,5261000000,1088000000,2283000000,951000000,926000000,631000000,4310000000,None,-55000000,22000000,55000000,None,-7000000,None,115000000,1799000000,269000000,55000000,1530000000,1480000000,1854000000,1969000000,1530000000,PYPL
2020-03-31,USD,3611000000,4618000000,971000000,2330000000,398000000,857000000,605000000,4220000000,None,-37000000,33000000,37000000,4618000000,-7000000,None,114000000,263000000,179000000,37000000,84000000,137000000,300000000,414000000,84000000,PYPL
2019-12-31,USD,4961000000,4961000000,923000000,2294000000,799000000,872000000,558000000,4162000000,None,-37000000,53000000,37000000,4961000000,1000000,None,51000000,854000000,347000000,37000000,4961000000,386000000,891000000,942000000,507000000,PYPL
2019-09-30,USD,3585000000,4378000000,769000000,2041000000,697000000,717000000,533000000,3681000000,None,-29000000,47000000,29000000,4378000000,-3000000,None,52000000,484000000,22000000,29000000,462000000,438000000,513000000,565000000,462000000,PYPL
2019-06-30,USD,3454000000,4305000000,826000000,1945000000,705000000,775000000,483000000,3600000000,None,-27000000,48000000,27000000,4305000000,-1000000,None,51000000,943000000,120000000,27000000,823000000,820000000,970000000,1021000000,823000000,PYPL
2019-03-31,USD,3301000000,4128000000,805000000,1890000000,518000000,748000000,511000000,3610000000,None,-22000000,197000000,22000000,4128000000,-8000000,None,57000000,717000000,50000000,22000000,667000000,564000000,739000000,796000000,667000000,PYPL
2018-12-31,USD,4226000000,4283000000,2251000000,1918000000,598000000,779000000,289000000,3628000000,None,-20000000,None,20000000,4226000000,0,None,0,686000000,102000000,20000000,4226000000,596000000,706000000,706000000,584000000,PYPL
2018-09-30,USD,2793000000,3661000000,868000000,1661000000,490000000,680000000,269000000,3193000000,None,-22000000,None,22000000,3683000000,4000000,None,0,533000000,97000000,22000000,436000000,466000000,555000000,555000000,436000000,PYPL
2018-06-30,USD,2996000000,3857000000,861000000,1696000000,572000000,681000000,255000000,3285000000,None,-19000000,None,19000000,3857000000,-2000000,None,0,609000000,83000000,19000000,526000000,731000000,628000000,628000000,526000000,PYPL
2018-03-31,USD,6541000000,7375000000,834000000,1580000000,534000000,624000000,258000000,3151000000,None,-16000000,None,16000000,3690000000,2000000,None,0,548000000,37000000,16000000,511000000,484000000,564000000,564000000,511000000,PYPL
