fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2018-08-03,USD,6123000000,22942000000,16819000000,16819000000,-13000000,4961000000,1175000000,6136000000,None,None,None,622000000,74000000,None,None,1500000000,-506000000,-7000000,None,-499000000,-712000000,-13000000,1487000000,-499000000,DELL
2018-05-04,USD,5878000000,21356000000,15478000000,15478000000,-153000000,4944000000,1087000000,6031000000,None,None,None,36000000,-41000000,None,None,1500000000,-721000000,-85000000,None,-636000000,-829000000,-153000000,815000000,-636000000,DELL
2018-02-02,USD,5892000000,21963000000,16071000000,16155000000,-69000000,4874000000,1087000000,5961000000,None,None,None,2266000000,None,None,None,1700000000,-590000000,-490000000,None,368000000,256000000,-69000000,3376000000,-100000000,DELL
2017-11-03,USD,5220000000,19556000000,14336000000,14447000000,-410000000,4559000000,1071000000,5630000000,None,None,None,50000000,None,-682000000,None,1700000000,-1087000000,-241000000,None,-937000000,-865000000,-410000000,663000000,-846000000,DELL
2017-08-04,USD,4968000000,19521000000,14553000000,14490000000,-665000000,4540000000,1093000000,5633000000,None,None,None,44000000,None,-545000000,None,1700000000,-1203000000,-471000000,None,-946000000,-386000000,-665000000,541000000,-732000000,DELL
2017-05-05,USD,4457000000,18000000000,13543000000,13514000000,-1272000000,4596000000,1133000000,5729000000,None,None,None,46000000,None,-573000000,None,1800000000,-1812000000,-641000000,None,-1334000000,-1129000000,-1272000000,34000000,-1171000000,DELL
2017-02-03,USD,4531000000,19906000000,15375000000,15543000000,-806000000,4756000000,1271000000,6027000000,None,None,None,1610000000,-362000000,None,None,1554000000,-1033000000,-797000000,None,-1380000000,178000000,-806000000,2131000000,-236000000,DELL
2016-10-28,USD,3899000000,16247000000,12348000000,12348000000,-1512000000,4556000000,855000000,5411000000,None,None,None,117000000,-5000000,-794000000,None,1164000000,-2733000000,-669000000,None,-1626000000,-2260000000,-1512000000,-1452000000,-2064000000,DELL
2016-07-29,USD,2336000000,13080000000,10744000000,10721000000,67000000,2023000000,246000000,2269000000,None,None,None,352000000,None,-349000000,None,491000000,553000000,-20000000,None,-261000000,621000000,67000000,558000000,573000000,DELL
2016-04-29,USD,2193000000,12241000000,10048000000,10048000000,-139000000,2068000000,264000000,2332000000,None,None,None,163000000,None,None,None,692000000,121000000,66000000,None,-424000000,23000000,-139000000,553000000,55000000,DELL
2016-01-29,USD,2254000000,12679000000,10425000000,10425000000,-26000000,2001000000,279000000,2280000000,None,None,None,164000000,None,None,None,716000000,-185000000,-30000000,None,-168000000,-201000000,-26000000,690000000,-155000000,DELL
2015-10-30,USD,2132000000,12674000000,10542000000,10542000000,-78000000,1943000000,267000000,2210000000,None,None,None,167000000,None,None,None,719000000,-197000000,-17000000,None,-264000000,-228000000,-78000000,641000000,-180000000,DELL
2015-07-31,USD,2086000000,12982000000,10896000000,10896000000,-103000000,1932000000,250000000,2182000000,None,None,None,171000000,None,None,None,-14000000,-298000000,-33000000,None,-290000000,-301000000,-103000000,-117000000,-265000000,DELL
2015-05-01,USD,1915000000,12624000000,10709000000,10613000000,-335000000,2139000000,325000000,2464000000,None,None,None,None,None,None,None,663000000,-542000000,-38000000,None,-446000000,-727000000,-335000000,352000000,-504000000,DELL
2023-12-31,USD,733851000,1355355000,621504000,621504000,-248713000,504968000,483528000,1055096000,43463000,-5275000,43463000,5275000,1361287000,-34447000,None,25800000,-244972000,3275000,5275000,-248247000,-223334000,-239697000,-213897000,-248247000,SNAP
2023-09-30,USD,613536000,1169289000,555753000,555753000,-380063000,518302000,494559000,1050561000,43839000,-5521000,43839000,5521000,1174446000,-20662000,None,19100000,-362456000,5800000,5521000,-368207000,-369877000,-356935000,-337835000,-368256000,SNAP
2023-06-30,USD,564027000,1060901000,496874000,496874000,-404339000,497471000,477663000,993534000,43144000,-5343000,43144000,5343000,1066173000,1323000,None,18400000,-365215000,12093000,5343000,-377308000,-391805000,-359872000,-341472000,-377308000,SNAP
2023-03-31,USD,543096000,983082000,439986000,439986000,-365264000,458774000,455112000,931686000,37948000,-5885000,37948000,5885000,988745000,11372000,None,17800000,-321829000,6845000,5885000,-328674000,-316364000,-315944000,-298144000,-328674000,SNAP
2022-12-31,USD,859177000,1340488000,481311000,481311000,-287597000,521079000,584942000,1319670000,28698000,-5312000,28698000,5312000,1299735000,-20043000,None,24700000,-284254000,4206000,5312000,-288460000,-269163000,-278942000,-254242000,-288460000,SNAP
2022-09-30,USD,656386000,1123143000,466757000,466757000,-435242000,532703000,564258000,1272424000,18445000,-5425000,18445000,5425000,1128476000,71961000,None,20900000,-350302000,9200000,5425000,-359502000,-372930000,-344877000,-323977000,-359502000,SNAP
2022-06-30,USD,659174000,1105551000,446377000,446377000,-400940000,560435000,505037000,1129572000,8331000,-5549000,8331000,5549000,1110909000,-16910000,None,64100000,-415067000,7000000,5549000,-422067000,-437897000,-409518000,-345418000,-422067000,SNAP
2022-03-31,USD,637330000,1058227000,420897000,420897000,-271527000,457794000,455563000,935857000,3123000,-5173000,3123000,5173000,1062727000,-77537000,None,22500000,-351114000,8510000,5173000,-359624000,-369158000,-345941000,-323441000,-359624000,SNAP
2021-12-31,USD,845152000,1294303000,449151000,449151000,-25127000,439666000,434195000,894061000,1554000,-4050000,1554000,4050000,1297885000,63204000,None,20200000,35581000,13031000,4050000,22597000,18292000,39631000,59831000,22550000,SNAP
2021-09-30,USD,620649000,1064122000,443473000,443473000,-180824000,392801000,412021000,822922000,1257000,-4031000,1257000,4031000,1067471000,112631000,None,18100000,-70967000,992000,8567000,-71959000,-76027000,-66936000,-48836000,-71959000,SNAP
2021-06-30,USD,533449000,978470000,445021000,445021000,-192512000,358928000,370671000,743999000,1251000,-4564000,1251000,4564000,982108000,42282000,None,14400000,-153543000,-1879000,4564000,-151643000,-149727000,-148979000,-134579000,-151664000,SNAP
2021-03-31,USD,352354000,764955000,412601000,412601000,-303606000,312009000,348580000,670989000,1137000,-5031000,1137000,5031000,769584000,22058000,None,10400000,-285442000,1440000,5031000,-286842000,-296335000,-280411000,-270011000,-286882000,SNAP
2020-12-31,USD,497125000,882671000,385546000,385546000,-97236000,304566000,318446000,632712000,1969000,-29176000,1969000,29176000,911322000,29471000,None,9700000,-94945000,18154000,29176000,-113099000,-100235000,-65769000,-56069000,-113099000,SNAP
2020-09-30,USD,358116000,651211000,293095000,293095000,-167864000,269798000,283639000,561837000,2801000,-28212000,2801000,28212000,678668000,-5669000,None,8400000,-198944000,909000,28212000,-199853000,-190745000,-170732000,-162332000,-199853000,SNAP
2020-06-30,USD,179770000,430224000,250454000,250454000,-310608000,253449000,260863000,521712000,4768000,-24727000,4768000,24727000,454158000,3575000,None,7400000,-326992000,-1041000,24727000,-325992000,-323664000,-302265000,-294865000,-325951000,SNAP
2020-03-31,USD,194697000,448107000,253410000,253410000,-286364000,256819000,238613000,503432000,8589000,-15113000,8589000,15113000,462478000,-12389000,None,8000000,-305277000,659000,15113000,-305936000,-309405000,-290164000,-282164000,-305936000,SNAP
2019-12-31,USD,293910000,547349000,253439000,253439000,-253596000,341519000,219526000,568145000,10463000,-14775000,10463000,14775000,560888000,17536000,None,7100000,-240372000,332000,14775000,-240665000,-232958000,-225597000,-218497000,-240704000,SNAP
2019-09-30,USD,215692000,438832000,223140000,223140000,-228853000,240313000,211599000,458812000,10317000,-8654000,10317000,8654000,446199000,-1481000,None,6900000,-228671000,-1296000,8654000,-227371000,-236650000,-220017000,-213117000,-227375000,SNAP
2019-06-30,USD,211603000,427095000,215492000,215492000,-304818000,241148000,236199000,446464000,7446000,-809000,7446000,809000,427904000,44085000,None,9000000,-254074000,1100000,809000,-255174000,-253004000,-253265000,-244265000,-255174000,SNAP
2019-03-31,USD,115903000,319670000,203767000,203767000,-316061000,216535000,216185000,443120000,7816000,-756000,7816000,756000,320426000,-1127000,None,10400000,-310128000,279000,756000,-310407000,-313622000,-309372000,-298972000,-310407000,SNAP
2018-12-31,USD,173563000,386511000,212948000,212948000,-194707000,207138000,164443000,382268000,7513000,-1111000,None,1111000,387622000,-3715000,None,10400000,-192020000,-352000,1111000,-191668000,-194991000,-190909000,-180509000,-191668000,SNAP
2018-09-30,USD,99222000,296776000,197554000,197554000,-323371000,220002000,203510000,463452000,7011000,-919000,None,919000,297695000,-7625000,None,10600000,-324948000,200000,919000,-325148000,-326885000,-324029000,-313429000,-325148000,SNAP
2018-06-30,USD,69768000,261333000,191565000,191565000,-357842000,225294000,203246000,439340000,6600000,-930000,None,930000,262263000,-61000,None,10800000,-352210000,1100000,930000,-353310000,-366066000,-351280000,-340480000,-353310000,SNAP
2018-03-31,USD,33868000,230666000,196798000,196798000,-392530000,225412000,200986000,437198000,6104000,-934000,None,934000,230666000,3153000,None,10800000,-384207000,1578000,934000,-385785000,-378979000,-383273000,-372473000,-385785000,SNAP
2017-12-31,USD,94447000,285693000,191246000,191246000,-360964000,221573000,233838000,466011000,6070000,-876000,None,876000,-538256000,2553000,None,10600000,-353217000,-3240000,876000,-349977000,-347502000,-352341000,-341741000,-349977000,SNAP
2017-09-30,USD,-2773000,207937000,210710000,210710000,-461827000,219612000,239442000,471254000,6253000,-887000,None,887000,207937000,1002000,None,9700000,-455459000,-12300000,887000,-443159000,-435067000,-454572000,-444872000,-443159000,SNAP
2017-06-30,USD,29523000,181671000,152148000,152148000,-449018000,222806000,255735000,484341000,6349000,-998000,None,998000,181671000,786000,None,5800000,-442881000,212000,998000,-443093000,-437868000,-441883000,-436083000,-443093000,SNAP
2017-03-31,USD,-13710000,149648000,163358000,163358000,-2213767000,1394209000,805848000,2205457000,2424000,-695000,None,695000,149648000,187000,None,5400000,-2211851000,-3014000,695000,-2208837000,-2208415000,-2211156000,-2205756000,-2208837000,SNAP
2016-12-31,USD,12332000,165682000,153350000,153350000,-169737000,66716000,64964000,182069000,None,None,None,776000,None,-1215000,None,10633000,-170242000,-297000,None,-514643000,-171723000,-169466000,-158833000,-169945000,SNAP
2016-09-30,USD,424000,128204000,127780000,127780000,-130968000,42172000,54562000,131392000,None,None,None,648000,None,-1421000,None,7437000,-131099000,-6871000,None,None,-125391000,-130451000,-123014000,-124228000,SNAP
2016-06-30,USD,-22959000,71798000,94757000,94757000,-115859000,32261000,36052000,92900000,None,None,None,None,None,-939000,None,5996000,-115927000,-33000,None,None,-115074000,-115859000,-109931000,-115894000,SNAP
2016-03-31,USD,-36975000,38798000,75773000,75773000,-103821000,24011000,28098000,66846000,None,None,None,None,None,-993000,None,5049000,-104455000,121000,None,None,-104512000,-103821000,-99406000,-104576000,SNAP
2023-12-31,USD,96263000,124484000,28221000,28221000,-42785000,69652000,30158000,139048000,None,-2209000,None,2209000,118884000,-5930000,None,15427000,-60644000,-149770000,2209000,89126000,93037000,-42785000,11880000,89126000,MSTR
2023-09-30,USD,102801000,129462000,26661000,26661000,-25247000,64829000,29660000,128048000,None,-2199000,None,2199000,129462000,2419000,None,2744000,-33834000,109607000,0,-143441000,-145646000,-25247000,13475000,-143441000,MSTR
2023-06-30,USD,93279000,120400000,27121000,27121000,-26708000,66490000,29354000,119987000,None,-2190000,None,2190000,120400000,-250000,None,3230000,-38053000,-60296000,0,22243000,22156000,-26708000,-26708000,22243000,MSTR
2023-03-31,USD,93974000,121915000,27941000,27941000,-20307000,64012000,31358000,114281000,None,-2210000,None,2210000,166601000,-1443000,None,3431000,8006000,-453187000,-42476000,461193000,461931000,-20307000,592000,461193000,MSTR
2022-12-31,USD,105831000,132554000,26723000,26723000,-193717000,70301000,31617000,299548000,None,-2204000,None,2204000,138754000,-5829000,None,-5829000,-214383000,35286000,2204000,-249669000,-245291000,-193717000,-1916000,-249669000,MSTR
2022-09-30,USD,99975000,125360000,25385000,25385000,6058000,62692000,30498000,93917000,None,-2193000,None,2193000,125360000,4897000,None,2150000,-3118000,23961000,0,-27079000,-31593000,6058000,13832000,-27079000,MSTR
2022-06-30,USD,96869000,122073000,25204000,25204000,-918123000,65364000,31790000,1014992000,None,-2168000,None,2168000,122073000,5120000,None,2076000,-926190000,136108000,0,-1062298000,-1066411000,-918123000,6911000,-1062298000,MSTR
2022-03-31,USD,93600000,119277000,25677000,25677000,-169960000,59946000,33523000,263560000,None,-2129000,None,2129000,119277000,2225000,None,2691000,-178774000,-48023000,2129000,-130751000,-132760000,-169960000,172913000,-130751000,MSTR
2021-12-31,USD,110512000,134515000,24003000,24003000,-137467000,70517000,30875000,247979000,None,-11629000,None,29149000,137015000,656000,None,2719000,-148440000,-58463000,None,-89977000,-90739000,-137467000,155707000,-89977000,MSTR
2021-09-30,USD,105675000,127994000,22319000,22319000,-49661000,61960000,28211000,155336000,None,-2107000,None,2107000,127994000,1264000,None,2642000,-59120000,-22984000,2107000,-36136000,-37593000,-49661000,83311000,-36136000,MSTR
2021-06-30,USD,102313000,125351000,23038000,23038000,-414247000,63238000,28548000,516560000,None,-586000,None,586000,125351000,-897000,None,3215000,-419545000,-120198000,586000,-299347000,-298950000,-414247000,438516000,-299347000,MSTR
2021-03-31,USD,100353000,122902000,22549000,22549000,-183152000,59927000,29483000,283505000,None,-2391000,None,2391000,122902000,1264000,None,2782000,-184284000,-74264000,2391000,-110020000,-111856000,-181893000,207820000,-110020000,MSTR
2020-12-31,USD,110534000,131319000,20785000,20785000,390000,58733000,24955000,110144000,None,-1917000,1917000,1917000,131319000,-2506000,None,12200000,-4033000,-6694000,None,84034000,5676000,390000,53302000,2661000,MSTR
2020-09-30,USD,105672000,127408000,21736000,21736000,-20271000,55063000,26638000,125943000,None,209000,209000,209000,127408000,-2971000,None,3514000,-23033000,-8804000,None,-14229000,-11942000,-20271000,71727000,-14229000,MSTR
2020-06-30,USD,86595000,110584000,23989000,23989000,6328000,54400000,25867000,80267000,None,563000,563000,563000,110584000,-1995000,None,3072000,4896000,1509000,None,3387000,4398000,6328000,9400000,3387000,MSTR
2020-03-31,USD,86879000,111424000,24545000,24545000,-72000,60850000,26101000,86951000,None,1855000,1855000,1855000,111424000,434000,None,2756000,2217000,1560000,None,657000,110000,-72000,2684000,657000,MSTR
2019-12-31,USD,108895000,133531000,24636000,24636000,9628000,73280000,25987000,99267000,None,2389000,2389000,2389000,133531000,-2361000,None,5156000,9675000,-2492000,None,108895000,14190000,9628000,9628000,12167000,MSTR
2019-09-30,USD,95878000,119693000,23815000,23815000,4586000,63835000,27457000,91292000,None,2941000,2941000,2941000,119693000,1882000,None,3856000,9409000,-291000,None,9700000,7336000,4586000,8442000,9700000,MSTR
2019-06-30,USD,92387000,117737000,25350000,25350000,-4830000,69453000,27764000,97217000,None,3013000,3013000,3013000,117737000,29431000,None,4023000,27614000,7220000,None,20394000,21048000,-4830000,-807000,20394000,MSTR
2019-03-31,USD,89193000,115366000,26173000,26173000,-10386000,71364000,28215000,99579000,None,2566000,2566000,2566000,115366000,-596000,None,3664000,-8416000,-510000,None,-7906000,-7653000,-10386000,-6722000,-7906000,MSTR
2018-12-31,USD,106032000,131917000,25885000,25885000,-2157000,80161000,28028000,108189000,None,None,None,3157000,131917000,981000,None,218000,1982000,-1319000,None,106032000,1802000,-2157000,-2157000,3301000,MSTR
2018-09-30,USD,98763000,122152000,23389000,23389000,7220000,65714000,25829000,91543000,None,None,None,3441000,122152000,798000,None,-387000,11459000,-1240000,None,12699000,12092000,7220000,7220000,12699000,MSTR
2018-06-30,USD,95562000,120602000,25040000,25040000,-1797000,72277000,25082000,97359000,None,None,None,3223000,120602000,4461000,None,572000,5887000,1059000,None,4828000,936000,-1797000,-1225000,4828000,MSTR
2018-03-31,USD,97782000,122967000,25185000,25185000,715000,73507000,23560000,97067000,None,None,None,2034000,122967000,-1594000,None,3298000,1155000,-518000,None,1673000,3113000,715000,4013000,1673000,MSTR
2017-12-31,USD,111628000,138145000,24753000,24753000,17137000,73217000,21419000,94491000,None,None,None,1756000,136381000,-576000,None,2734000,18317000,43816000,None,109692000,-24624000,17137000,18756000,-25499000,MSTR
2017-09-30,USD,101621000,126010000,24389000,24389000,21174000,60888000,19360000,80447000,None,None,None,1449000,126010000,-1903000,None,2705000,20720000,2536000,None,17924000,19304000,21174000,23280000,18184000,MSTR
2017-06-30,USD,94845000,119220000,24375000,24375000,14076000,61001000,19561000,80769000,None,None,None,1163000,119220000,-2618000,None,3315000,12621000,2668000,None,11076000,12210000,14076000,18988000,9953000,MSTR
2017-03-31,USD,99100000,122232000,23132000,23132000,20835000,59667000,18426000,78265000,None,None,None,837000,122232000,-1856000,None,3818000,19816000,4259000,None,14867000,16575000,20835000,23169000,15557000,MSTR
2016-12-31,USD,116820000,140108000,23288000,23288000,38629000,61740000,18338000,79619000,None,None,None,754000,None,3604000,None,4106000,41656000,10532000,None,116820000,29485000,38629000,36742000,31124000,MSTR
2016-09-30,USD,106961000,129896000,22935000,22935000,30008000,58872000,18069000,76953000,None,None,None,507000,None,-473000,None,4257000,30042000,3414000,None,26628000,26907000,30008000,34289000,26628000,MSTR
2016-06-30,USD,99041000,123142000,24101000,24101000,21079000,58794000,19160000,77962000,None,None,None,539000,None,1755000,None,4279000,23373000,4489000,None,18884000,17392000,21079000,25374000,18884000,MSTR
2016-03-31,USD,96192000,119015000,22823000,22823000,19796000,58796000,17575000,76396000,None,None,None,403000,None,-1668000,None,4553000,18531000,4259000,None,14272000,14934000,19796000,24399000,14272000,MSTR
2015-12-31,USD,120108000,143522000,23414000,23414000,45894000,57041000,17155000,74214000,None,None,None,155000,None,957000,None,5042000,47006000,7895000,None,120108000,37750000,45894000,50972000,39111000,MSTR
2015-09-30,USD,104852000,129536000,24684000,24684000,30731000,56246000,17789000,74121000,None,None,None,116000,None,766000,None,5856000,31613000,7720000,None,23893000,23555000,30731000,36759000,23893000,MSTR
2015-06-30,USD,107028000,132940000,25912000,25912000,34752000,57322000,14864000,72276000,None,None,None,11000,None,-2915000,None,5213000,31848000,9381000,None,22467000,23545000,34752000,40145000,22467000,MSTR
2015-03-31,USD,96773000,123871000,27098000,27098000,22645000,58645000,15398000,74128000,None,None,None,2000,2590000,4750000,None,5103000,27397000,6937000,None,20460000,18316000,22645000,27918000,20460000,MSTR
2014-12-31,USD,117236000,148871000,31635000,31635000,33171000,67025000,13886000,84065000,None,None,None,29000,6057000,2449000,None,5990000,35649000,12950000,None,22699000,21330000,33171000,45469000,22699000,MSTR
2014-09-30,USD,116249000,151202000,34953000,34953000,-6994000,83006000,28659000,123243000,None,None,None,53000,1012000,4928000,None,6045000,-2013000,-1168000,None,-845000,-2944000,-6994000,22207000,-845000,MSTR
2014-06-30,USD,106240000,141853000,35613000,35613000,-12726000,86218000,32748000,118966000,None,None,None,32000,-47000,-474000,None,6558000,-13168000,-2831000,None,-10337000,-10613000,-12726000,-6168000,-10337000,MSTR
2014-03-31,USD,104895000,137904000,33009000,33009000,-8347000,85180000,28062000,113242000,None,None,None,48000,-81000,-1118000,None,6702000,-9417000,-2935000,None,-6482000,-6270000,-8347000,-1645000,-6482000,MSTR
2013-12-31,USD,132912000,165881000,32969000,32969000,18523000,88354000,26035000,114389000,34000,None,None,None,-41000,-1262000,None,6779000,17295000,1147000,None,16148000,16611000,18523000,25302000,16148000,MSTR
2013-09-30,USD,108666000,141919000,33253000,33253000,11626000,75063000,21977000,97040000,80000,None,None,None,-42000,-3213000,None,6509000,8493000,-8653000,None,17146000,18182000,11626000,11626000,17146000,MSTR
2013-06-30,USD,101459000,137905000,36446000,36446000,-2048000,79280000,24227000,103507000,322000,None,None,None,5000,-419000,None,6655000,-2145000,-592000,None,-1553000,-1381000,-2048000,4607000,-1553000,MSTR
2013-03-31,USD,94282000,130183000,35901000,35901000,-8661000,77126000,25817000,102943000,61000,None,None,None,None,1708000,None,6456000,49890000,-1701000,None,-5191000,50604000,-8661000,-2205000,51591000,MSTR
2012-12-31,USD,119547000,155986000,36439000,39682000,13686000,84570000,25079000,105861000,50000,None,None,None,None,-1799000,None,6817000,11827000,3587000,None,124771000,8600000,13686000,13493000,8240000,MSTR
2012-09-30,USD,101233000,136080000,34847000,37485000,7302000,75567000,21920000,93931000,41000,None,None,None,None,-112000,None,5890000,6860000,2097000,None,4763000,5169000,7302000,12716000,4763000,MSTR
2012-06-30,USD,101264000,135324000,34060000,36636000,10487000,75056000,19017000,90777000,35000,None,None,None,None,1000000,None,5384000,10867000,3596000,None,7271000,6735000,10487000,13862000,7271000,MSTR
2012-03-31,USD,102604000,138334000,35730000,38989000,1624000,81903000,22174000,100980000,15000,None,None,None,None,-124000,None,6428000,726000,454000,None,272000,579000,1624000,7046000,272000,MSTR
2011-12-31,USD,122614000,160266000,26330000,37652000,14778000,91348000,17557000,94176000,60000,None,None,None,None,742000,None,5621000,11713000,2713000,None,9000000,8632000,14778000,13909000,9000000,MSTR
2011-09-30,USD,105040000,141704000,36664000,36664000,1537000,83069000,20434000,103503000,18000,None,None,None,None,969000,None,5054000,5895000,974000,None,4921000,4794000,1537000,-2803000,4921000,MSTR
2011-06-30,USD,103608000,138151000,34543000,34543000,3473000,83261000,16874000,100135000,39000,None,None,None,None,-316000,None,4233000,3196000,311000,None,2885000,2761000,3473000,8022000,2885000,MSTR
2011-03-31,USD,88868000,122029000,33161000,33161000,1078000,23281000,12998000,87790000,None,None,None,None,None,-631000,None,3618000,529000,-605000,None,None,1156000,1078000,5327000,1134000,MSTR
2010-12-31,USD,106242000,139120000,32878000,32878000,18863000,22649000,13748000,87379000,None,None,None,None,None,806000,None,3486000,19749000,1827000,None,None,None,18863000,21543000,17922000,MSTR
2010-09-30,USD,87290000,114530000,27240000,27240000,9797000,21816000,13675000,77493000,None,None,None,None,None,-1817000,None,3194000,8172000,821000,None,None,None,9797000,14808000,7351000,MSTR
2010-06-30,USD,83188000,107537000,24349000,24349000,14341000,18674000,10812000,68847000,None,None,None,None,None,None,None,2937000,16500000,4882000,None,None,None,14341000,12197000,11618000,MSTR
2010-03-31,USD,71766000,93390000,21624000,21624000,7588000,18460000,12331000,64178000,None,None,None,None,None,None,None,3182000,10539000,3638000,None,None,None,4739000,7921000,6901000,MSTR
2023-12-31,USD,344680000,812291000,467611000,8870000,101017000,144680000,67567000,10400000,None,-67504000,5403000,67504000,812291000,-12058000,42558000,52825000,26713000,-11264000,82476000,334280000,33878000,94217000,147042000,37977000,ENTG
2023-09-30,USD,367074000,888239000,521165000,6027000,117061000,116051000,66810000,250013000,None,-77820000,2226000,77820000,878779000,-10243000,39631000,51239000,31085000,-2127000,82352000,33351000,21955000,108905000,160144000,33212000,ENTG
2023-06-30,USD,384166000,901000000,516834000,516834000,267614000,145596000,71030000,360178000,None,-80908000,2303000,80908000,892634000,-7724000,43719000,54680000,181146000,-16500000,85389000,197785000,169351000,262054000,316734000,197646000,ENTG
2023-03-31,USD,401685000,922396000,520711000,520711000,13466000,169867000,71906000,88900000,None,-84821000,1325000,86146000,922396000,4658000,46775000,104349000,-66697000,21469000,None,-177800000,-74350000,19449000,77023000,-88166000,ENTG
2022-12-31,USD,404525000,946070000,541545000,11314000,143776000,139246000,68041000,221662000,None,-83642000,1629000,83642000,946070000,3447000,41882000,53462000,65210000,7783000,84694000,404525000,102202000,148852000,202314000,57427000,ENTG
2022-09-30,USD,371671000,993828000,622157000,3666000,14889000,226446000,64990000,388682000,None,-84150000,1395000,84150000,993828000,-12852000,45203000,65346000,-80718000,-7015000,86385000,371671000,-80421000,3432000,68778000,-73703000,ENTG
2022-06-30,USD,310397000,692489000,382092000,8105000,157970000,90685000,49248000,152427000,None,-32001000,658000,32001000,692489000,-9619000,24381000,12494000,116991000,17500000,32001000,310397000,90477000,148992000,161486000,99491000,ENTG
2022-03-31,USD,309820000,649646000,339826000,5811000,163346000,87108000,46715000,146474000,None,-12876000,12000,12876000,649646000,-4902000,23905000,12651000,145580000,19875000,12876000,309820000,123650000,158456000,171107000,125705000,ENTG
2021-12-31,USD,295090000,635204000,340114000,7037000,159544000,77366000,45940000,135712000,None,-9496000,62000,9496000,635204000,-31507000,22801000,12240000,148222000,30003000,9496000,295090000,117145000,157718000,169958000,118219000,ENTG
2021-09-30,USD,264204000,579493000,315289000,4193000,139357000,71032000,41972000,124847000,None,-9395000,56000,9395000,579493000,2000,22841000,11843000,128101000,10640000,9395000,264204000,118098000,137496000,149339000,117461000,ENTG
2021-06-30,USD,265384000,571352000,305968000,2624000,138889000,72621000,41972000,126495000,None,-10697000,54000,10697000,571352000,-124000,22574000,11902000,104686000,15916000,34035000,265384000,90227000,115383000,127285000,88770000,ENTG
2021-03-31,USD,234986000,512844000,277858000,3249000,113978000,71389000,37748000,121008000,None,-11652000,71000,11652000,512844000,-67000,22095000,11871000,98067000,13391000,11652000,234986000,80999000,109719000,121590000,84676000,ENTG
2020-12-31,USD,230872000,517594000,286722000,3454000,113228000,68170000,37558000,117860000,None,-12255000,122000,12255000,517594000,6172000,21366000,11916000,106400000,19776000,12255000,230872000,93199000,118655000,130571000,86624000,ENTG
2020-09-30,USD,226000000,480987000,254987000,3540000,106761000,71195000,36295000,119239000,None,-12781000,130000,12781000,482960000,221000,20777000,11749000,95862000,16559000,13689000,79303000,84077000,108643000,120392000,79303000,ENTG
2020-06-30,USD,207372000,448405000,241033000,4788000,94712000,66872000,32572000,112660000,None,-13005000,213000,13005000,448908000,477000,20639000,13216000,82397000,14361000,14475000,68036000,65869000,95402000,108618000,68036000,ENTG
2020-03-31,USD,185478000,412327000,226849000,3605000,80744000,58891000,29632000,104734000,None,-10559000,321000,10559000,411687000,-878000,20648000,16211000,69628000,8622000,10559000,61006000,51655000,80187000,96398000,61006000,ENTG
2019-12-31,USD,197636000,426998000,229362000,6787000,84085000,67171000,30352000,113626000,None,-13375000,632000,13375000,426998000,-248000,20352000,16028000,71094000,13656000,13375000,197636000,64292000,84469000,100497000,57438000,ENTG
2019-09-30,USD,170350000,394147000,223797000,1331000,52793000,71232000,31173000,117557000,None,-11388000,1172000,11388000,393446000,-934000,19306000,15152000,41643000,876000,11388000,40767000,34779000,53031000,68183000,40767000,ENTG
2019-06-30,USD,166274000,378874000,212600000,212600000,54909000,64150000,30624000,111365000,None,-11315000,1623000,11315000,397077000,122015000,18596000,16591000,167232000,43235000,11315000,123997000,122271000,178547000,195138000,123997000,ENTG
2019-03-31,USD,177393000,391047000,213654000,213654000,47491000,82254000,28991000,129902000,None,-10884000,1225000,10884000,391047000,248000,16721000,18657000,38080000,5422000,10884000,32658000,29895000,48964000,67621000,32658000,ENTG
2018-12-31,USD,179740000,401642000,221902000,221902000,71308000,60707000,30675000,108942000,None,-9652000,None,9652000,401642000,-3176000,16880000,17050000,59706000,-21078000,12081000,179740000,80813000,69358000,86408000,80784000,ENTG
2018-09-30,USD,181716000,398597000,216881000,216881000,67975000,62358000,29964000,113741000,None,-7987000,None,7987000,398597000,-810000,16537000,21419000,59487000,11427000,7987000,48060000,46645000,67474000,88893000,48060000,ENTG
2018-06-30,USD,182378000,383059000,200681000,200681000,74933000,65200000,30231000,107445000,None,-8296000,None,8296000,383059000,-3877000,15802000,12014000,64131000,9782000,8296000,54349000,41772000,72427000,84441000,54349000,ENTG
2018-03-31,USD,175997000,367199000,191202000,191202000,78473000,58269000,27586000,97524000,None,-8159000,None,8159000,367199000,-139000,15897000,11669000,71108000,13546000,8159000,57562000,61401000,79267000,90936000,57562000,ENTG
